date,title,content
2019-05-30,IMD世界競爭力 美被星港擠下,在全球最具競爭力的經濟體評選中，美國少見的被擠了下去！根據瑞士洛桑國際管理發展學院（IMD）最新發布的年報，今年全球經濟體競爭力排行，新加坡居首位，香港緊隨其後，美國位居第3。另外，大陸排第14位，較去年下降一名，台灣上升一名，至第16名。大陸主要受益於優良的勞動力，國發會主委陳美伶表示，台灣名次上升和吸引外資投資表現亮麗有關。瑞士洛桑管理學院（IMD）「2019年IMD世界競爭力年報」（IMD World Competitivenes在全球最具競爭力的經濟體評選中，美國少見的被擠了下去！根據瑞士洛桑國際管理發展學院（IMD）最新發布的年報，今年全球經濟體競爭力排行，新加坡居首位，香港緊隨其後，美國位居第3。另外，大陸排第14位，較去年下降一名，台灣上升一名，至第16名。大陸主要受益於優良的勞動力，國發會主委陳美伶表示，台灣名次上升和吸引外資投資表現亮麗有關。瑞士洛桑管理學院（IMD）「2019年IMD世界競爭力年報」（IMD World Competitiveness Yearbook），是以63個經濟體為標的，根據四大項目：「經濟表現」、「政府效能」「企業效能」和「基礎建設」來進行評比。與2018年的榜單明顯不同。去年笑傲全球的冠軍是美國，排第二位的是香港，新加坡為第三。今年新加坡在時隔九年之後，再度登上IMD榜單的榜首。美高科技出口露疲態為什麼今年前三名排名大變？根據IMD在報告中的解釋，新加坡之所以一躍而起，高居首位，主要是因為其擁有先進的科技基礎建設、技術熟練的勞動隊伍、優惠的移民條例，以及高效率的創業模式。美國之所以淪為第三、排名下跌兩位，IMD認為，這源於先前美國總統川普第一波的減稅政策對市場信心的提振，目前看來已逐漸消退。此外，美國還受到國內燃料價格上升、高科技出口疲弱及美元波動的打擊。至於香港仍保持第二位，主要是受益於其優良的稅務及營商環境，以及便利的融資管道。大陸位於第14位，較去年下跌一名，IMD調查，大陸經濟主要吸引力在於有技術的員工，經濟的活力，開放的態度，擁有可靠的基礎設施和政策。台企業效能進步最大但大陸經濟未來的挑戰，則包括：如何增加生產力，以發展高品質的經濟；刺激內部經濟成長，以提升社會經濟的發展；解決貿易爭端，以平穩國際經濟合作；解決人口逐漸老化問題；持續機構性的改革，以改善眾人的福祉。至於台灣的排名以「企業效能」由上年第20上升至第14，進步最大，各分項中，「生產力及效率」進步2名至第17，反映整體生產力排名進步、企業經理人認同企業擅長運用數位與科技。「勞動市場」排名進步6名至第32，反映企業經理人認同員工工作動機、學徒制、員工培訓、技術與金融專業等方面的改善。「金融」進步6名至第15，反映銀行資產、股票市場市值占GDP比率、人均金融卡交易額、上市櫃公司家數等名列前茅。
2019-05-30,陸拚利率改革 人行或取消貸款基準,大陸今年以來利率市場化改革逐漸加速露出苗頭，中國人民銀行（大陸央行）行長易綱出席中債指數專家指導委員會議指出，在推動利率市場化改革過程中，人行存款基準利率仍將繼續發揮重要作用，強調貸款利率實際上已經放開，但仍可進一步探索改革思路，如研究不再公布貸款基準利率等。對此政策訊號，《證券時報》引述華泰證券首席固定收益分析師李超說，解決民企融資難、融資貴問題，仍是當前貨幣政策的結構性壓力，預計利率併軌改革大陸今年以來利率市場化改革逐漸加速露出苗頭，中國人民銀行（大陸央行）行長易綱出席中債指數專家指導委員會議指出，在推動利率市場化改革過程中，人行存款基準利率仍將繼續發揮重要作用，強調貸款利率實際上已經放開，但仍可進一步探索改革思路，如研究不再公布貸款基準利率等。對此政策訊號，《證券時報》引述華泰證券首席固定收益分析師李超說，解決民企融資難、融資貴問題，仍是當前貨幣政策的結構性壓力，預計利率併軌改革會加速推進，人行有望取消貸款基準利率，並用LPR（貸款基礎利率）來代替，然後一次性下調政策利率10至15個基點引導LPR下行，降低企業實際融資利率。實際上，利率市場化是大陸金融領域最核心的改革之一，人行日前所發布《2019年第一季度中國貨幣政策執行報告》指出，當前利率市場化改革的核心問題是穩妥推進利率「兩軌合一軌」，理順資金價格決定機制。所謂「利率兩軌」意指存貸款基準利率和市場化無風險利率並存，人行報告指出穩妥推進貸款利率「兩軌合一軌」的重點，是要進一步培育市場化貸款定價機制。而易綱近日說明，目前存貸款基準利率處於適度水準，在維護民眾利益和銀行競爭力之間取得平衡，適合大陸國情。他更進一步表示，貸款利率實際已放開，但仍可進一步探索改革思路，如研究不再公布貸款基準利率等。易綱也指出，人行同時要繼續深入研究貸款利率走勢與存量貸款合約切換的問題，堅持在有利民眾、有利解決中小企業融資貴與難的前提下推進改革。
2019-05-30,三支箭力挺民企 陸推融資新時代,大陸金融監管系統為促進資金流入實體經濟與中小民企，近期實施正反兩手策略，一邊推進小微企業融資「三支箭」策略，中國人民銀行（大陸央行）副行長陳雨露透露繼信貸、債券之後，支持民營小微企業的第三支箭，股權融資工具也將擇機推出。另一方面為打擊不當融資，銀保監會系統近期也連開9張罰單，鎖定信貸資金違規流入房市。陳雨露表示，近期小微和民營企業融資呈現量增、面擴、價降的積極變化，喊了很多年的「融資高山」已正在大陸金融監管系統為促進資金流入實體經濟與中小民企，近期實施正反兩手策略，一邊推進小微企業融資「三支箭」策略，中國人民銀行（大陸央行）副行長陳雨露透露繼信貸、債券之後，支持民營小微企業的第三支箭，股權融資工具也將擇機推出。另一方面為打擊不當融資，銀保監會系統近期也連開9張罰單，鎖定信貸資金違規流入房市。陳雨露表示，近期小微和民營企業融資呈現量增、面擴、價降的積極變化，喊了很多年的「融資高山」已正在進入破題的新時期。創新結構性貨幣政策觀察近期大陸官方提升民企融資推出的普惠金融效果。據《上海證券報》指出，到今年第1季底止，普惠小微貸款餘額年增率19.1%，增速比去年底高3.9個百分點；民企貸款餘額也年增6.7%，增速比上年同期高1個百分點，甚至看到3月小微企業新發放貸款平均利率5.93%比上年同期低0.19個百分點。另在債券方面，前4月大陸民營企業累計發行債券2053億元（人民幣，下同），規模也明顯優於去年的同期水準。陳雨露近日出席「全面深化北京民營和小微企業金融服務推進會」上表示，人行創新運用結構性貨幣政策工具，引導金融機構加大支持力道，完善普惠金融體系，並通過信貸、債券、股權「三支箭」支持民營小微企業。他說目前信貸、債券融資2大工具已發揮一定作用，關於股權融資工具的第三支箭也將擇機推出。除正向積極引導資金流入小微民企之外，在反手策略上，大陸監管層也積極抑制金融機構的資金違規運用。各地銀保監頻開罰單據《國際金融報》整理，截至5月27日為止，大陸各地銀保監局開立71張罰單，有8張罰單案由與「信貸資金違規流向樓市」相關，累計罰款金額408.7萬元；銀保監分局雖僅1張明確點出「貸款資金流向房地產」，罰款金額卻高達185萬元。從趨勢上看，銀行信貸資金違規挪用流向股市與房市等情形，仍然是大陸監管的重點，觀察相關罰單與去年同期比較比重有所提高，約占全部罰單的近4成之多。
2019-05-30,假象還是榮景？ 陸房市韌性受考驗,今年年初以來，大陸各地的房地產專案施工回升帶動投資改善，尤其中西部地區房地產開工更是明顯加速，吸引投資方情緒轉趨樂觀。不過，長江證券宏觀固收團隊在最近發布的調研報告指出，大陸的房地產仍存在提前開工，透支需求、以及都更（棚改）規模縮水等情況，這些都將對大陸房地產景氣的「韌性」產生影響，下半年房市的不確定性也可能被市場過度低估。報告指出，房地產施工面積直接拉動建安投資、新開工是施工面積增長的重要構成今年年初以來，大陸各地的房地產專案施工回升帶動投資改善，尤其中西部地區房地產開工更是明顯加速，吸引投資方情緒轉趨樂觀。不過，長江證券宏觀固收團隊在最近發布的調研報告指出，大陸的房地產仍存在提前開工，透支需求、以及都更（棚改）規模縮水等情況，這些都將對大陸房地產景氣的「韌性」產生影響，下半年房市的不確定性也可能被市場過度低估。報告指出，房地產施工面積直接拉動建安投資、新開工是施工面積增長的重要構成，二者是研判地產投資走勢的重要跟蹤指標。年初以來，施工和新開工表現超出市場預期，1-4月施工面積增速則進一步回升至8.8%、創2015年以來新高，新開工面積以兩位數增速（13.1%）快速增長。從絕對規模來看，3、4月單月新增施工和新開工也明顯優於歷史同期。都更提前開工 需求透支不過，若分區域來看，卻發現各區域在新開工項目出現強弱兩極化的現象。其中，西部和中部地區，今年前4月新開工面積增速較去年底分別回升2.6和2.3個百分點，但東部地區新開工面積卻較去年底下滑11.2個百分點，兩者差異極大。值得注意的是，中西部新開工增速明顯回升，主要是得益於棚改加速開工有關。但從全年來看，今年大陸中西部地區棚改計畫開工規模較去年減半，因此，前述的新開工增速回升，很可能是有部分棚改項目「提前」開工所致，報告指出，棚改開工「提前」帶來的需求透支效應，或使得中西部下半年地產不確定性將明顯增加。另外，中西部今年棚改規模減半，也將使大陸地產投資的直接和間接拉動也將明顯減弱。舊案復工 帶動總體規模不同於中西部，長江證券指出，大陸東部地區新開工增速明顯較弱，但總體的施工規模及增速卻在持續、大幅回升。細究其施工內容，可以發現，東部的施工專案不少來自於去年延續至今年繼續施工面積，或是前期停工後，在本年復工為主的其他項目，這也是東部地區今年以來施工面積維持增長的主要「來源」。至於這些舊案為何在近期集中復工，報告指出，可能是今年剛好入交屋集中期，再加上房企資金環境改善，使得各房企復工意願提升。不過，由於大陸監管層目前對於房企領域的融資監管仍然嚴格，加上房市需求調控堅持「有保有壓」，大陸東部地區房地產景氣的「韌性」是否得以持續，仍有待觀察。以需求端為例，近期大陸中央和部分熱點城市已開始適時適度收緊調控，位於東部區的熱點一、二線城市地產銷售的回升已經有所放緩。
2019-05-30,青年盃國武術錦標賽 軒德獲團體第一名,台灣軒德太極武藝發展協會在本屆賽事表現優異，不僅獲得太極團體總成績、拳架團隊賽社會組61歲以上﹑器械團隊賽社會組併長青組第一名及團體精神獎第四名。此外也拿下了各類項目共計11個第一名，名單如下：其他楊式拳架長青組男子第一名于祿雲、其他楊式拳架社會組男子第一名張興國、其他楊式拳架長青組女子第一名陳慧齡、其他楊式拳架社會組女子A第一名秦丕芳、其他楊式拳架社會組女子B第一名路慧賢、其他楊式拳架社會組女子C第一台灣軒德太極武藝發展協會在本屆賽事表現優異，不僅獲得太極團體總成績、拳架團隊賽社會組61歲以上﹑器械團隊賽社會組併長青組第一名及團體精神獎第四名。此外也拿下了各類項目共計11個第一名，名單如下：其他楊式拳架長青組男子第一名于祿雲、其他楊式拳架社會組男子第一名張興國、其他楊式拳架長青組女子第一名陳慧齡、其他楊式拳架社會組女子A第一名秦丕芳、其他楊式拳架社會組女子B第一名路慧賢、其他楊式拳架社會組女子C第一名吳質瑩、太極刀長青組男子第一名于祿雲、太極劍長青組男子第一名于祿雲、太極刀社會組男子第一名楊文發、太極刀社會組女子第一名吳質瑩。
2019-05-30,貿協領軍前進中東歐 開發通訊基礎建設市場,此中東歐通訊建設貿訪團，團員有研華、正文、圓剛等，首站來到全球第17大經濟體土耳其，資通訊產業投入最大的領域是4.5G智能手機和平板電腦、雲計算、機器對機器(M2M)、數據中心、防災建設及IT服務。最大電信商Turkcell、印度塔塔集團旗下的TATA Communication、智慧城市標案業者Proline等皆參與洽談，目前雖與華為及其他中國大陸大型集團合作，但也歡迎台灣前去投資。另一極具潛力的是市場波蘭，2017年將資通訊安全列入重點產業此中東歐通訊建設貿訪團，團員有研華、正文、圓剛等，首站來到全球第17大經濟體土耳其，資通訊產業投入最大的領域是4.5G智能手機和平板電腦、雲計算、機器對機器(M2M)、數據中心、防災建設及IT服務。最大電信商Turkcell、印度塔塔集團旗下的TATA Communication、智慧城市標案業者Proline等皆參與洽談，目前雖與華為及其他中國大陸大型集團合作，但也歡迎台灣前去投資。另一極具潛力的是市場波蘭，2017年將資通訊安全列入重點產業之一，期望加速國際貿易合作，多位重要買主包含龍頭電信商Orange Polska、設計和集成IT解決方案大廠WASKO、多媒體整合及電信服務大廠Cyfrowy Polsat等，與我方業者現場洽談反應熱烈，包括擁有多項華沙智慧城市等標案計畫的系統整合商BIT。成功敲開烏國市場是參訪團的另一大收穫，烏克蘭擁有豐富的自然資源、雄厚的工業生產基礎，蘊涵高科技發展潛力，搭配其國內的高素質IT人才，目前正全力追趕並導入數位化應用，科技進展狀況超乎市場預期。本次包括烏國最大系統整合商ERC、網通解決方案Giraffe等皆參與洽談。
2019-05-30,「大陸醫療器械法規與實務」研討會闡述新思維,大陸醫療器材市場發展強勁，但台商對於最新的政策變化並不清楚。由台灣科學工業園區科學工業同業公會、筑波醫電、兩岸生技產業發展促進會、交大生科院友會與互貴興業共同舉辦的「醫療器材進入大陸市場最快最有效的直通車：大陸醫療器械法規與實務」研討會，日前在筑波醫電生醫大樓舉行，現場聚集了百餘位台灣醫療器材相關業者。會中互貴興業講師吳世揚、蔡子瑛、廖騏宏分別針對大陸近期推動的「醫療器械註冊人制度」、「臨床試驗大陸醫療器材市場發展強勁，但台商對於最新的政策變化並不清楚。由台灣科學工業園區科學工業同業公會、筑波醫電、兩岸生技產業發展促進會、交大生科院友會與互貴興業共同舉辦的「醫療器材進入大陸市場最快最有效的直通車：大陸醫療器械法規與實務」研討會，日前在筑波醫電生醫大樓舉行，現場聚集了百餘位台灣醫療器材相關業者。會中互貴興業講師吳世揚、蔡子瑛、廖騏宏分別針對大陸近期推動的「醫療器械註冊人制度」、「臨床試驗變革」、「在地代工生產」、「准字號證照申請」等議題進行說明。會中最受關注的是「在地代工生產搭配註冊人制度」，此政策將讓台商在無須自建廠房的條件下，透過CMO取得當地生產資格，因應2025中國製造政策，利於攻佔大陸市場。
2019-05-30,政大北京校友會推舉韓佳宏擔任第三屆會長,政大北京校友會第三屆（2019-2021年）會長與副會長改選日前順利舉辦，由政大EMBA畢業校友宏智國際集團董事長韓佳宏擔任會長（照片前排右一），中關村上市協會祕書長郭偉瓊、光大集團的黃柏翔與京東生鮮副總裁吳政治分別擔任副會長。新任會長韓佳宏，以團結、開放、創新、共贏的理念贏得校友們的認同與支持，承諾未來將擴大服務，為在京校友打造一個就學、就業、創業、生活的信息平台，並提供政大師生「到京安心」的即時服務，搭政大北京校友會第三屆（2019-2021年）會長與副會長改選日前順利舉辦，由政大EMBA畢業校友宏智國際集團董事長韓佳宏擔任會長（照片前排右一），中關村上市協會祕書長郭偉瓊、光大集團的黃柏翔與京東生鮮副總裁吳政治分別擔任副會長。新任會長韓佳宏，以團結、開放、創新、共贏的理念贏得校友們的認同與支持，承諾未來將擴大服務，為在京校友打造一個就學、就業、創業、生活的信息平台，並提供政大師生「到京安心」的即時服務，搭建起學校與校友間溝通互動的橋樑。隨著兩岸商務投資、文化交流日趨頻繁，政大北京校友會從2013年開始籌備，2015年正式於北京台灣會館成立，至今即將邁向第五個年頭，這段時間舉辦多場活動、講座，諸如北京跨校新春團拜，邀請到Nasdaq、JP Morgan高層進行專題分享，同時組織校友們參訪著名企業康師傅、京東總部，目前已有五百多名校友加入這個提供政大校友聯誼交流的平台。
2019-05-30,台灣會館 兩岸雙新共上一堂課,由北京市東城區培新小學主辦，北京台灣會館協辦的「第三屆智慧課堂兩岸同行—兩岸『雙新』共上一堂課」教學研討活動，日前在北京台灣會館舉行。這是北京市台聯貫徹落實北京「惠台55條措施」，深化兩岸文化交流的具體體現。北京培新小學劉佳穎老師和來自台灣許大偉老師，同課異構共上三年級數學課《認識面積》，盼共用兩岸優質教學理念和教學方法，達到深化兩岸課堂教學改革，同時共同促進兩岸教師互相取長補短、資源分享，促進兩由北京市東城區培新小學主辦，北京台灣會館協辦的「第三屆智慧課堂兩岸同行—兩岸『雙新』共上一堂課」教學研討活動，日前在北京台灣會館舉行。這是北京市台聯貫徹落實北京「惠台55條措施」，深化兩岸文化交流的具體體現。北京培新小學劉佳穎老師和來自台灣許大偉老師，同課異構共上三年級數學課《認識面積》，盼共用兩岸優質教學理念和教學方法，達到深化兩岸課堂教學改革，同時共同促進兩岸教師互相取長補短、資源分享，促進兩岸學生共同發展的效果。新北市北新小學的教師和22名學生走進培新小學，通過以藝術交流為主的各種交流活動，促進兩岸學生之間的互相瞭解與友誼。培新小學還組織他們參觀了前門步行街的一些老字型大小商鋪、場館，增強對北京的悠久歷史、文化發展和兩岸同根同源的認知和認同。
2019-05-30,嘉興惠台48條 給台企同等待遇,大陸各地積極出台惠台措施，嘉興惠台措施去年9月也落地。嘉興制定印發《嘉興市貫徹關於促進兩岸經濟文化交流合作的若干措施實施辦法》（下稱《嘉興惠台48條》）共3部分48條措施。由於嘉興已經是台商投資重地，嘉興鼓勵台商台胞進一步參與嘉興經濟建設，共享當地經濟發展成果。《嘉興惠台48條》涵蓋台胞來嘉投資、創業創新、嘉台社會文化交流、台灣同胞在嘉學習就業、居住生活等內容，涉及全市30多個部門單位，將使台灣同胞率先充大陸各地積極出台惠台措施，嘉興惠台措施去年9月也落地。嘉興制定印發《嘉興市貫徹關於促進兩岸經濟文化交流合作的若干措施實施辦法》（下稱《嘉興惠台48條》）共3部分48條措施。由於嘉興已經是台商投資重地，嘉興鼓勵台商台胞進一步參與嘉興經濟建設，共享當地經濟發展成果。《嘉興惠台48條》涵蓋台胞來嘉投資、創業創新、嘉台社會文化交流、台灣同胞在嘉學習就業、居住生活等內容，涉及全市30多個部門單位，將使台灣同胞率先充分分享嘉興發展的機遇，為台灣民眾在嘉興學習、創業、就業創造更好的條件。不增收土地出讓價款越來越多的台商在嘉興投資、創業，因此嘉興要大力推進高品質台資集聚地建設。《嘉興惠台48條》提出，在當地投資的台資企業享受「雙靠同等待遇」，即台資企業既可享受嘉興扶持民營企業經營發展的待遇，又可享受扶持外資企業經營發展的待遇，同時明確台資企業在嘉興再投資，可享受當地台灣同胞投資的相關待遇。《嘉興惠台48條》也加強對台資企業生產要素保障。對先進製造業、高新技術產業、戰略性新興產業及符合產業導向的集約用地鼓勵類項目優先供應土地，可依不低於當地市場工業用地，出讓最低價標準的70%確定土地出讓底價；符合產業導向、規畫、不改變土地用途，經批准使用原工業用地提高容積率的台資企業，不增收土地出讓價款。參加基本養老保險另外，《嘉興惠台48條》也著力創造台灣民眾安居樂業的環境，要求在學習、生活等方面加快給予台灣同胞與嘉興居民同等待遇；明確台灣同胞同等享受參加職工基本養老保險、繳交住房公積金、公共文化服務、醫療衛生服務、購買商品房等待遇；支持台灣同胞加入經濟、科技等專業性社團組織、行業協會並參加相關活動；支持嘉興市大學與台灣的大學展開學術研究、學生交流、學校互訪等交流；鼓勵台灣青少年來嘉興參加青少年交流活動；統籌安排台灣學生在嘉興申請就讀幼兒園、中小學等。
2019-05-30,漢光演習又出事 蔡恐難拉抬聲勢,台軍正在進行的「漢光35號」實兵演習有三大重點──「彰化戰備道戰機起降」、「東部海域聯合實彈操演」及「聯合灘岸殲敵作戰實彈射擊」。蔡英文看後大呼過癮，而台灣軍事專家則提醒，一旦真的發生戰爭，台灣卻是實實在在的主戰場，這些哀鴻遍野的場景，民進黨在挑釁之際想過了嗎？5月27日至31日，台軍舉行了「漢光35號」實兵演習。從目前情況看，此次演習規模屬近幾年最大，軍方傾盡了所有精銳武器，實戰氛圍濃厚。因演習中各種意台軍正在進行的「漢光35號」實兵演習有三大重點──「彰化戰備道戰機起降」、「東部海域聯合實彈操演」及「聯合灘岸殲敵作戰實彈射擊」。蔡英文看後大呼過癮，而台灣軍事專家則提醒，一旦真的發生戰爭，台灣卻是實實在在的主戰場，這些哀鴻遍野的場景，民進黨在挑釁之際想過了嗎？5月27日至31日，台軍舉行了「漢光35號」實兵演習。從目前情況看，此次演習規模屬近幾年最大，軍方傾盡了所有精銳武器，實戰氛圍濃厚。因演習中各種意外事故層出不窮，「漢光演習」不斷遭到民眾的批評，蔡英文想借助演習拉抬選舉聲勢的想法必然落敗。升級F-16V後首度操演一是「戰備跑道起降」。F-16、幻象2000、「經國號」三款主力戰機和E-2K預警機，在彰化的戰備跑道上練習2公里內路面起降，藉此檢視各型戰機短場起降性能與裝掛恢復戰力所需時間。這是台軍在蔡英文上台後首次演練該專案，也是F-16A/B升級F-16V後，首度公開操演。二是東部外海操演。台軍出動去年剛成軍的「派里」級「銘傳」、「逢甲」護衛艦，還有「基隆」級、「成功」級、「拉法葉」級和「濟陽」級等20餘艘各類艦艇，是台軍在蔡英文上任後最大規模的海上操演。操演期間，海軍艦隊分別以反潛火箭、深水炸彈等攻擊水下目標，空軍F-16、幻象2000及「經國號」戰機分別試射空對海飛彈。三是多種實彈射擊。空軍在實彈操演中，F-16僅發射熱焰彈，幻象2000射擊雲母飛彈，「經國號」戰機投擲2000磅炸彈，這也是「經國號」戰機首秀對地轟炸性能。AH-64E阿帕奇攻擊直升機發射地獄火飛彈，「雲豹」裝甲車首次公開實彈射擊。陸軍雷霆2000火箭、標槍飛彈、重炮、戰車等，都將在這次操演展示火力。四是首度將「假新聞」納入演習。參謀本部整合包括情報、政戰、資通電軍等十個單位組成「資訊作戰小組」，在輿論戰場通過組織、心理、情報、群眾戰反制。五是繼續徵用民間資源。隨著兩岸軍事實力差距的快速拉大，整合全民總力便應運而生。2018年「漢光演習」中就開始徵用民間資源，包括民間無人機偵察、台電搶修電力能量、以中華電信等基地電台作為戰時通信備援系統等方案。2019年演習還將高速公路轉換為戰備跑道，執行戰機起降任務。台軍正在研究呈現戰場場景的手機APP，徵用民間力量具有擴大態勢。「漢光演習」事故頻發陳水扁時期，剛從美國引進電腦兵棋系統，首先由國防大學教官扮演「攻擊軍」，與參謀本部負責的「防衛軍」對抗，實兵課目則依據「電腦兵推」結果進行驗證，因此外界非常關注勝負。但是兵推結果出現「紀德級驅逐艦被解放軍飽和攻擊沉沒」並導致「防衛軍」失敗的局面國防部高層在「贏回面子」考量下，下令「退回一步，讓紀德艦復活再戰」的神奇場面。時到如今，軍方也知道「兵推」不靠譜，將領提前打了「預防針」，「輸贏不是重點」。實兵演練事故不斷。「漢光演習」迄今為止舉行了35次，演習中發生的意外事故比演習次數還多，代表性的有：陳水扁執政時期，2003年「漢光19號演習」中，一架眼鏡蛇武裝直升機突然失速，差點摔進陳水扁的參觀台。2006年「漢光22號演習」中，兩枚反坦克飛彈在陳水扁所在的觀禮台前方100多米的海面爆炸。馬英九執政時期，2011年「漢光27號演習」，一枚「麻雀」飛彈在馬英九眼前直接掉入大海。2014年「漢光30號演習」中，馬英九首度登上旗艦校閱，一枚反潛火箭失控落入距離旗艦不遠的海面，場面驚險。蔡英文上台後，2018年「漢光34號演習」第一天，台空軍一架F-16戰機墜毀撞山。2019年演習問題依舊，先是戰車撞上圍牆導致15人受傷，接著曝出海軍艦長酒後性侵女下屬。層出不窮的意外事故也深受民眾批評。為選舉煽動兩岸對立由於2020年大選在即，謀求連任的蔡英文，內受賴清德的「逼宮」壓力，外有國民黨和柯文哲等對手，面臨的選舉形勢著實嚴峻。在此情況下，身為三軍統帥的蔡英文，妄圖通過升高兩岸對立情緒拉台選舉聲勢。從宣揚「中國威脅」到炒作「兩岸戰爭」，不斷以各種手法煽動兩岸對立氛圍。此外，蔡當局還推演了解放軍戰機可能再次穿越「海峽中線」的六條路線，創下「漢光演習」對外曝光的最高記錄等，拉抬選舉聲勢。殊不知，在台軍建軍方向迷失、軍心士氣萎靡、訓練管理鬆懈等弊病下，「漢光演習」層出不窮的事故案件更遭各界抨擊。蔡英文想藉此拉台選舉聲勢，只能是一廂情願。
2019-05-30,國軍漢光演習 共機現身東部空域,國軍漢光35號演習29日在花蓮外海舉行海上操演，由海軍司令黃曙光上將親自帶隊；而一架大陸電戰機同時出現在東部，時機相當巧合。去年漢光34號演習期間，也有1架運-9電戰機出現在台灣東部空域。據日本防衛省統合幕僚監部（參謀本部）宣布，解放軍派出2架電戰機，1架由宮古海峽進入台灣東部西太平洋，另1架經由對馬海峽進入日本海。日本防衛省公布的照片，進入日本海的是解放軍運-8電戰機，飛到台灣東方的是一架運-9電戰機。29日實國軍漢光35號演習29日在花蓮外海舉行海上操演，由海軍司令黃曙光上將親自帶隊；而一架大陸電戰機同時出現在東部，時機相當巧合。去年漢光34號演習期間，也有1架運-9電戰機出現在台灣東部空域。據日本防衛省統合幕僚監部（參謀本部）宣布，解放軍派出2架電戰機，1架由宮古海峽進入台灣東部西太平洋，另1架經由對馬海峽進入日本海。日本防衛省公布的照片，進入日本海的是解放軍運-8電戰機，飛到台灣東方的是一架運-9電戰機。29日實施「聯合濱海決勝作戰操演」，採支隊編組方式，納編海、空軍主力艦艇及戰機參演，驗證官兵聯合作戰能力，達成海上殲敵目標。操演區分「防空作戰」、「聯合反潛」、「反水面作戰」等階段，P-3C反潛機、S-70C反潛直升機、濟陽級艦及錦江級艦共同執行海空協同反潛。支隊各艦發射干擾彈後，依序以5吋炮、76炮及方陣快炮等主炮，對水面目標實施射擊；空軍F-16、幻象-2000及IDF戰機，也分別以響尾蛇、魔法及劍一飛彈攻擊空中目標。另外，國軍第五作戰區實施航道阻絕設置操演，結合地區民物力動員能量，以蚵棚拖曳、架設及繫固完成阻絕設置，達到阻滯敵人登陸及突入，確保區域安全。這是漢光演習35年來，從沒操練過的科目。
2019-05-30,解放軍300艘軍艦 直逼美軍,大陸國產航母已經開啟第6次海試，如今是擁有世界上規模最大、技術最先進的海軍之一。一般軍事專家的評估，大陸解放軍海軍目前僅次於美國，是世界第二大的海軍國家，顯然美國對大陸如今擁有300艘軍艦開始感到忌憚。大陸下一個目標是增加更多航母並確保航母國產的能力，航母計畫不僅有象徵意義，還有實際意義，現正加大對海軍的投入力度，「002航母朝正確方向推進」。大陸希望部署6至10艘航母，不過並非所有航母都是一流的。在某種大陸國產航母已經開啟第6次海試，如今是擁有世界上規模最大、技術最先進的海軍之一。一般軍事專家的評估，大陸解放軍海軍目前僅次於美國，是世界第二大的海軍國家，顯然美國對大陸如今擁有300艘軍艦開始感到忌憚。大陸下一個目標是增加更多航母並確保航母國產的能力，航母計畫不僅有象徵意義，還有實際意義，現正加大對海軍的投入力度，「002航母朝正確方向推進」。大陸希望部署6至10艘航母，不過並非所有航母都是一流的。在某種程度上，這種軍備將讓大陸海軍成為世界第二強的力量。事實上，大陸已在非洲吉布地建立海軍基地，還在印度洋組建一個港口和機場網路。雖然目前在技術和作戰能力上仍落後美國，但大陸海軍的發展方向是很正確的。在非洲建立海軍基地而美國擁有航母生產和航行豐富經驗，擁有世界上最先進的彈射、動力系統和艦載機，而這是大陸最欠缺的，從002型航母到055萬噸級驅逐艦，顯示大陸正大步追趕。就目前的跡象，大陸正謀求確保其在亞太地區的主導地位，必須擁有一支能對抗美國的軍隊。這段時間，大陸舉行多次大規模軍事演習，表明保護和推進國家利益的決心。儘管美國擁有更為強大的海軍，但中美兩國的差距「正變得越來越小」。年底拚雙航母作戰能力美國認為，「現在建造艦艇的速度不夠快，根本無法跟上中國人的步伐，所以大陸已取得先機。」解放軍海軍力量壯大，對國家安全的維護和其所處地區的穩定具有積極意義，但美國注定不會容忍大陸。在解放軍海軍走向遠洋的過程，雖然美國的國力和軍力已顯疲態，但美國永遠不可能拱手讓出霸權。中美重型戰略對撞的機率也不小，這要考驗大陸高層的戰略雄心。分析認為，隨著更多具有世界尖端技術的新型艦艇，快速加入解放軍海軍，最遲在今年底解放軍海軍就具備有雙航母作戰能力，意味著大陸開始擁有能夠征服全球對手的能力，也能夠向遙遠的海外地區投送火力，並且使大陸有能力對美國說不。而這一系列動作改變了目前全球力量平衡。
