date,title,content
2019-03-09,昔日價逾8億美元 紐約克萊斯勒大廈1.5億美元易主,"紐約市天際線經典地標克萊斯勒大廈找到新東家，將以略高於1.5億美元出售給美國知名房地產商RFR Holding。儘管撿到便宜，但年年上漲的昂貴地租及陳舊的建築，將成為RFR日後招商需克服的難題。阿布達比政府基金（ADIC）在2008年以8億美元拿下克萊斯勒大廈九成股權。這棟樓高77層的經典摩天大樓如今面臨各種挑戰，讓買家撿到便宜，以1.5億美元買下。華爾街日報引述知情人士報導，該大廈所有人並無土地所有權，因此每年需向柯柏聯盟學院（Cooper Union）支付高昂地租費用。資料顯示，過去兩年租金從775萬美元暴漲至3,250萬美元，2028年預測將漲至4,100萬美元。熟悉內情人士表示，克萊斯勒大廈目前約有40萬平方呎空間閒置或可待出租。據推估，這棟屋齡近90的摩天大樓約需2億美元裝修，以吸引新廠商入駐。開發商Marx Realty執行長德特威爾（Craig Deitelzweig）表示：「RFR可能需要大幅翻修大廈，以吸引新廠商入駐並藉新房東拉抬租金。」但房地產服務公司Compass仲介博爾斯雷利指出：「地租顯然是一大問題，除此之外，大樓陳舊且太經典，實難大幅翻新。」"
2019-05-29,中國社科院預計今年大陸經濟增長6.4%左右,中國社會科學院數量經濟與技術經濟研究所今天發表《經濟藍皮書春季號：2019年中國經濟前景分析》，預計今年大陸經濟增長6.4%左右，可以實現年初制定的增長目標。中新社報導，藍皮書指出，雖然依舊面臨產能過剩、企業利潤率下滑、金融風險不斷積聚等挑戰，但今年第一季大陸經濟各項數據明顯好於預期，顯示大陸經濟結構繼續優化，供給側改革初現成效。社科院數量經濟與技術經濟研究所經濟模型研究室主任婁峰分析，當前大陸經濟已進入高品質發展階段，同時也進入微幅波動階段，隨著大陸經濟規模和GDP基數大幅提高，數據對外部衝擊的敏感性有所減弱。同時，大陸官方對經濟調控手段逐漸成熟，宏觀把控能力日臻完善。從全年來看，大陸GDP增速有可能在第二季或第三季見底，然後開始小幅回升，全年呈現先降後升的發展趨勢。藍皮書建議，大陸官方應進一步深化改革，積極培育壯大經濟增長新動能，努力促進形成強大國內市場，加快消費升級助推經濟高品質發展；把握消費升級大趨勢，克服一系列制約消費升級的瓶頸，並以消費結構變革為契機，推動產業結構轉型升級。此外，有關部門還應不斷優化財政政策，促進企業效益提升和激發市場潛在活力。同時發揮穩健貨幣政策和宏觀審慎政策的逆週期作用，堅持疏堵並舉，有效防控地方政府隱性債務風險。圖為廈門港。中新社資料照片
2019-05-29,陸配先生在台灣開畫室有成 張小月為之驚豔,海基會關懷陸配服務今天由董事長張小月帶隊，赴桃園參訪在台灣開畫室有成的陸配「先生」、梁全威畫家個人工作室。梁全威坦言，男陸配往往受限於傳統觀念，比姊妹們需要更長、更艱辛的調適轉換過程，自己則是靠著畫畫找出人生方向。自從兩岸開放通婚後，已經累積超過38萬名陸配，其中95%是女性，雖然近年男陸配比率有微幅增加，依舊是少數中的少數。海基會表示，在畫室參訪過程中，張小月特別在一幅名為「兩岸婚姻」的油畫前駐足，梁全威表示，2005年來到台灣後，就開始創作這幅畫作，畫中的101大樓象徵陸配對台灣的「夢想」，但夢想與期待在實際婚姻中，不僅要面對柴米油鹽醬醋茶的經濟壓力，也要面臨另一半家族相處的挑戰。梁全威說，陸配來台灣結婚必須拋棄在大陸的一切，除了從零開始以外，男人還要承擔起家庭的重責大任，卻發現兩岸民眾雖然膚色相同、語言相近，但「陸配」或「新住民」的符號依然鮮明，他個人曾經歷七年的失眠，靠著畫畫找到自己，在桃園成立個人工作室後，更積極參與社區再造，帶著鄰里大人與小孩共同參與藝術，推廣文化教育。張小月聽聞梁全威的心路歷程，感嘆「陸配先生著實不容易！」，不畏艱難克服挑戰，將曾經壓抑在內心的情緒，化為奔放的繪畫創作，進而創造人生無限的可能。張小月今天還親自體驗「流畫」課程，第一次創作流畫的張小月，對於自己的成品相當滿意，更直呼是難得的回憶。張小月（中）在梁全威（右）的作品前合影。圖：海基會提供
2019-05-29,加拿大踏出第一步 新北美貿易協定獲批准有譜,加拿大外長方慧蘭（Chrystia Freeland）。 路透社加拿大國會今天朝通過與美墨簽訂的新版北美自由貿易協定踏出第一步。加國駐美大使表示，可望在7月底前獲得全面批准。法新社報導，加拿大國會通過籌款法動議，並提出法案實施貿易協定，讓渥太華當局能毫無罣礙地最快在明天向國會呈報具體的協定。加拿大外長方慧蘭（Chrystia Freeland）說，渥太華當局試圖「盡可能與我們的夥伴一起推動批准程序，特別是和美國」。正在渥太華向官員簡報的加拿大駐美大使麥諾頓（David MacNaughton）告訴記者，他相信「美國國會趕在7月底夏季休會前，通過這項協議的機會很大」。歷經數個月談判後，3國去年簽署美墨加貿易協定（USMCA）以取代實行長達25年的北美自由貿易協定（NAFTA）。這項協議必須獲得3國全數批准，才能生效。
2019-05-29,大學畢業生預期六年內還完學貸 調查顯示實際上更久,"大學畢業典禮的場合總能聽到激勵人心的演說，畢業生也認為前途一片光明，但畢業生一離開學校就要面對現實的社會。根據教育服務出版集團Cengage公布的學生機會指數調查（Cengage Student Opportunity Index），受訪者預期還清學貸的平均時間為六年。這項調查在訪問2,500名剛畢業校友和即將畢業的大學生後得出這項結論。但另有數據顯示，大學生要還清學貸得花將近20年的時間。調查顯示，扛學貸的受訪者為51%，他們一畢業就須揹負平均2萬2,919美元的學貸，其他機構預估的數字更高。不過，有高達82%的受訪者認為自己前途光明，原因去年畢業的大學生，每周賺的錢比高中畢業生高出80%，周薪中位數為1,773美元，高於高中畢業生的712美元。Cengage執行長漢森表示，「對我而言，有一件事是肯定的，那就是念大學依然是一項穩健的投資，但大學生遠遠低估了還清學貸所需要的時間，這意味著他們可能尚未準備好面對未來的人生選擇，可能要推遲買房或成立家庭的時間」。Cengage公布一項調查，高達82%的大學生認為自己前途光明。路透"
2019-05-27,外來禍種？小龍蝦讓盱眙「穿金衣」,小龍蝦被列為「入侵物種」，但很多人因為美味的小龍蝦而知道了江蘇省淮安市盱眙縣。如今，有「小龍蝦之都」、「龍蝦之城」美名的盱眙縣年產龍蝦10萬噸，盱眙龍蝦餐飲加盟店超過2000家，龍蝦產業從業人員近20萬人。盱眙龍蝦品牌價值達180.71億元人民幣，龍蝦產業規模超百億人民幣。中新網客戶端報導，「這裡是平原水鄉，京杭大運河等四河穿越而過，擁有兩個濕地公園。城市面積四分之一是水面。」淮安市副市長王紅紅在22日舉行的「盱眙鄉村治理與特色產業發展研討會」上表示，受益於得天獨厚的條件，盱眙大力發展龍蝦產業，實現鄉村振興。目前盱眙龍蝦品牌價值已達到180億，位居中國水產類價值品牌第一名。盱眙縣委書記梁三元介紹，盱眙不斷加快城鎮化和農業現代化步伐，但城鄉公共服務依然存在差距，農村產業發展、脫貧攻堅任務艱巨繁重。「盱眙以龍蝦產業作為鄉村振興的重要抓手，將小龍蝦做成了大文章。」梁三元說。他指出，目前，全縣「蝦稻共生」面積65萬畝，較常規一稻一麥畝均增收2500元人民幣以上。盱眙龍蝦產業已由最初的「捕撈+餐飲」，延伸為包括種苗培育、蝦稻種養、龍蝦物流、烹飪製作，工廠化加工出口等為一體的全產業鏈，盱眙龍蝦品牌價值達180.71億元人民幣，盱眙龍蝦產業規模超百億。中國漁業協會副會長崔偉梁在會上表示，隨著網路時代的發展，小龍蝦一夜成為網紅產品，四年以來獲得爆發式增長，市場規模已超過千億元人民幣，人均消費達到近百元人民幣。
2019-05-29,土耳其買俄飛彈 美考慮停止F-35培訓,土耳其不顧美國反對，堅持要向俄羅斯購買圖中的S-400防空飛彈。 新華社土耳其不顧美國反對，堅持購買俄羅斯S-400防空飛彈，美國認真考慮暫停土耳其飛行員的F-35戰鬥機培訓。土耳其飛行員在美國亞利桑那州路克空軍基地受訓。美國表示，S-400系統與西方系統不相容，且會造成F-35威脅，土耳其不能在參與F-35計畫的同時擁有S-400。兩名熟悉F-35計畫的匿名消息來源指出，美方是否暫停培訓土耳其飛官尚未定案，但土國似乎繼續推動S-400採購案。土國防部長阿卡爾（Hulusi Akar）22日表示，土耳其軍隊正在俄羅斯接受S-400訓練，俄羅斯人員也可能進駐土耳其。專家表示，若土耳其被F-35計畫除名，將是美土雙方近年來最重大的分裂。美國近東政策研究所土耳其研究科主任恰普塔伊（Soner Cagaptay）表示，美方表態，若土耳其堅決要買S-400，美國已做好與其決裂的準備。美土間的緊張情勢早已升高，包括對敘利亞、伊朗制裁策略相左，以及美外交人員在土耳其被拘留。美國表示，若土耳其接收俄羅斯防空系統，可能將依美國敵對國家制裁法案受到制裁。土耳其隨後表示，身為北大西洋公約組織成員，土國不會對美國造成威脅，不該被制裁。美國及其他擁有F-35的北約盟國擔心俄羅斯的雷達將學習如何尋找、追蹤F-35，讓戰機較難躲避俄羅斯的武器。美國防部發言人安德魯斯表示，美土正在討論土國採購愛國者飛彈防禦系統的可能性。安德魯斯表示，對於土國國防需求，愛國者仍是S-400之外的優異且北約整合選項。F-35由洛克希德馬丁（Lockheed Martin）製造，愛國者由雷神（Raytheon Co.）製造。
2019-05-30,社科院估2019大陸經濟增長6.4%,中國社會科學院數量經濟與技術經濟研究所和社會科學文獻出版社29日在北京聯合發布「經濟藍皮書春季號：2019年中國經濟前景分析」，預計2019年中國大陸經濟增長6.4%左右，可以實現年初制定的增長目標。中新社引述藍皮書指出，雖然依舊面臨產能過剩、企業利潤率下滑、金融風險不斷積聚等挑戰，但是2019年一季度中國大陸經濟各項數據明顯好於預期，顯示中國大陸經濟結構繼續優化，供給側改革初現成效。社科院數量經濟與技術經濟研究所經濟模型研究室主任婁峰分析說，當前中國大陸經濟已進入高質量發展階段，同時也進入微幅波動階段，隨著中國大陸經濟規模和GDP基數大幅提高，數據對外部衝擊的敏感性有所減弱。與此同時，中國大陸政府對經濟調控手段逐漸成熟，宏觀把控能力日臻完善。從全年來看，中國大陸GDP增速有可能在二季度或三季度見底，然後開始小幅回升，全年呈現先降後升的發展趨勢。藍皮書建議，中國大陸官方應進一步深化改革，積極培育壯大經濟增長新動能，努力促進形成強大國內市場，加快消費升級助推經濟高質量發展；把握消費升級大趨勢，克服一系列制約消費升級的瓶頸，並以消費結構變革為契機，推動產業結構轉型升級。此外，有關部門還應不斷優化財政政策，促進企業效益提升和激發市場潛在活力。同時發揮穩健貨幣政策和宏觀審慎政策的逆周期作用，堅持疏堵並舉，有效防控地方政府隱性債務風險。
2019-05-28,華為包裹被轉送到美國 聯邦快遞致歉稱無外部要求,華為宣稱聯邦快遞公司（FedEx）擅改華為兩個包裹的寄送地址，把原定送往亞洲的包裹轉送美國。華為稱聯邦快遞未經授權即擅自而為，將重新檢視雙方關係。聯邦快遞官方微博28日就華為包裹被轉運致歉，稱沒有任何外部方面要求轉運。華為24日向路透表示，聯邦快遞把2個日本寄出、目的地為中國的包裹改寄美國，並試圖如法炮製，把另兩個要從越南寄到華為其他亞洲辦公室的包裹改寄美國。第2次並未成功，但兩次改寄都未經批准。華為提供FedEx的貨件追蹤資料擷圖，稱這4個包裹都只裝了文件「並非技術」。路透報導指出，並未獲得任何證據顯示此事件與美國政府把華為列入貿易黑名單有關。FedEx發言人Maury Donahue表示，這幾件包裹是「誤轉」，並非受到第三方要求才改變寄送地點。聯邦快遞在中國的官方微博28日就華為包裹被轉運致歉，聲明表示，「我們重視所有的客戶，他們每天交付給我們超過1500萬個包裹。我們對於少量華為貨件被失誤轉運表示抱歉」。聲明說，經確認，沒有任何外部方面要求聯邦快遞轉運這些貨件，有關貨件正在退還至發貨方途中，該事件不能代表聯邦快遞全球超過45萬名員工每天都致力於為客戶提供其所期望的高質量運輸服務。圖／翻攝自微博「聯邦快遞中國」華為宣稱包裹遭FedEx轉寄至美國，正在檢討合作關係。圖／路透
2017-07-22,發現「天使粒子」兩大功臣 將來台大演講,華人科學家研究團隊根據張首晟的理論發現天使粒子，台灣大學代理校長張慶瑞擔任台大物理系系主任時，曾邀張首晟來台大物理系擔任一學期的訪問講座教授。張慶瑞說，他得知張首晟此一重大發現，已立刻寫信邀請張首晟及另位王康隆教授來台大演講，他們也回信表示將盡快安排時間。張慶瑞說，他擔任台大物理系系主任時，觀察張首晟對「自旋電子學」的研究很深刻，便請他來台大物理系擔任訪問講座教授，學生都獲益良多。
2019-05-29,北京直飛挪威開通 行程9小時,在中挪建交65周年之際，中國海南航空控股股份有限公司開通了首條中國直飛挪威航線。北京—奧斯陸直飛航班，是中挪兩國之間的第一次直航。自今年5月15日開始，每周三班，中國遊客可以從北京一站抵達挪威首都奧斯陸，行程約9個小時。中新社報導，斯堪尼亞旅遊局大中華區首席代表王宇表示，北京往返挪威奧斯陸直飛航線的開通，對挪威深度遊和全季遊的推動奠定了堅實的基礎。赴挪威旅遊的遊客們已經不滿足於簡單的打卡式旅行，而是更願去體驗當地人的生活方式，而中國遊客的足跡，也從奧斯陸和峽灣逐漸延伸到了挪威的其他地方。他說，挪威的全季遊理念已漸入人心，中國遊客已經不僅將自己局限在夏季前往挪威，而是在一年四季都會去挪威發現其不同季節之美。中國遊客在冬天到訪挪威的間夜數量猛增。2018年12月較2017年同比增長20%，2019年1月較2018年同比增長40%。數字顯示，2018年中國遊客在挪威的間夜數約為45-50萬。目前中國在到訪挪威的海外客源國中排名前十。值得關注的是，今年暑期，不少中國遊客將目光鎖定在南半球，開啟反季清涼遊。攜程數據顯示，冰島、挪威、芬蘭、瑞典、丹麥等國受到國人出境遊追捧。去年10月，挪威國王哈拉爾五世訪華，隨後推出了8個新的簽證中心，使得中國的簽證中心數量達11家。業內人士稱，直航開通、簽證便捷等眾多利好因素的加持下，2019年的挪威旅遊大有可為。伴隨著2022年北京冬奧會的臨近，中國冰雪旅遊發展提速。借勢冬奧會也推動中挪冰雪旅遊升溫。挪威駐華使館商務參讚索黎稱，未來借北京冬奧會和冬殘奧會之勢，希望能更進一步推動兩國在冰雪旅遊方面的經濟往來。
2019-05-30,滴滴出行 獲豐田投資4.6億美元,(取材自日本東京新聞)日本豐田汽車（Toyota）計畫投資滴滴出行金額約500億日圓（約4億6000萬美元），另外，雙方還將合組汽車租賃公司，由豐田注資80億日圓（約7350萬美元），新公司將購買豐田汽車並提供駕駛，豐田的經銷商則負責汽車維修。日本東京新聞社報導，豐田此舉主要是在將自身轉變為提供與移動出行相關服務的「移動公司（租借車輛給提供共乘服務的駕駛）」，並將此作為其在中國市場的主要立足點。為了符合中國的新能源汽車法規，豐田還考慮在2020年或之後提供中國生產的電動汽車。目前，滴滴已經與豐田正在開發的電動汽車業務合作。豐田公司對於媒體查證表示，目前沒有任何消息可供發布。豐田發言人Kensuke Ko說，我們繼續站在全球視角評估業務策略，在互聯、自動、共享和電動化等方面迎合客戶未來的需求。從過去的投資來看，豐田已經成為日本軟銀集團布局全球交通出行的重要合作夥伴。在投資滴滴之前，它還投資過美國的Uber以及東南亞網路叫車最大企業Grab。豐田的一系列舉動，背後顯示的是傳統汽車製造商在增長乏力下，緊跟趨勢的積極擴張。滴滴出行設立於2012年，藉由和業者進行統合、收購Uber中國事業，躍居成中國最大叫車服務商，且以中國為中心、滴滴出行App使用者全球達5.5億人。豐田和滴滴出行曾於2018年攜手研發可應用於共乘服務、行動店鋪等眾多用途的自動駕駛車「e-Palette」。豐田還參加滴滴出行成立的、開發採用純電動車（EV）的共享汽車企業聯盟。豐田將為進一步加深合作而出資，還討論設立合資公司，拓展針對採用滴滴出行服務的車輛租賃等業務。報導稱，豐田希望加強與滴滴出行的關係，加速搶攻中國的網路叫車市場。市場分析認為，滴滴等網路叫車平台擁有大量的司機，以及每天大量的訂單需求，無疑可以成為豐田等傳統車商的線下銷售管道。另一方面，滴滴無疑是豐田在中國首選的合作夥伴。滴滴的流量、大數據乃至於海量的交易，都可以助攻豐田進軍中國市場。
2019-05-29,涉貪污弊案 墨西哥鋼鐵公司主管被捕,墨西哥石油公司（Pemex）前執行長洛索亞（Emilio Lozoya）。 路透社墨西哥鋼鐵製造商墨西哥高爐公司表示，一名高階主管被控以近5億美元，將已停業事業賣給國營石油公司墨西哥石油公司，今天在西班牙馬約卡島被捕。媒體報導，墨西哥石油公司（Pemex）前執行長洛索亞（Emilio Lozoya）被控是這名高階主管的同夥，墨西哥法官也對洛索亞發出逮捕令。洛索亞曾任墨西哥前總統潘尼亞尼托（Enrique Pena Nieto）的首席顧問。被逮捕的高階主管安契拉（Alonso Ancira）是墨西哥高爐公司（Altos Hornos de Mexico）的董事長。墨西哥高爐公司是墨西哥數一數二的鋼鐵公司。墨西哥高爐公司被控2014年以4.75億美元，將閒置多年、幾乎毫無價值的化肥廠賣給墨西哥石油公司。墨西哥高爐公司否認一切不法行為，且說予以這座工廠適當的價值。墨西哥高爐公司證實安契拉被捕，但表示「目前仍不清楚被捕的理由」。
2019-05-30,香港競爭力 維持全球第2,瑞士洛桑國際管理學院（IMD）公布「2019年世界競爭力年報」，香港排名維持全球第二位。圖為香港中環資料照片。 中新社瑞士洛桑管理學院發表「2019年全球競爭力報告」（年報），香港排名維持在第2位。香港特區政府發言人29日表示，「年報」再一次肯定香港是全球最具競爭力的經濟體之一，而特區政府也會繼續鞏固香港的競爭優勢。中新社報導，瑞士洛桑管理學院於當地時間28日發表的「年報」評估全球63個經濟體。當中新加坡取代美國，由第3位躍升至第1位，香港排名第2位，而美國則由去年的第1位跌至第3位。報告指出，優良的稅務制度及營商環境，以及便利的融資渠道，有助香港維持全球競爭力保持第2位。按「年報」的4個競爭力因素分析，香港在「政府效率」排名全球第1位、「營商效率」排名第2位、「經濟表現」方面排名第10位。受惠於特區政府在基建、創新科技、教育等範疇增加投資，香港在「基礎建設」的排名輕微上升至第22位。香港特區政府發言人表示，特區政府致力提升香港經濟的競爭力和活力。在面對環球經濟體激烈競爭，特區政府須繼續鞏固香港競爭優勢，包括自由開放的市場、高效的公營部門、公平和方便的營商環境。他補充，特區政府會繼續擔當「促成者」和「推廣者」的角色，充分發揮政府對政府的功能，為香港發掘更多機遇。同時，特區政府亦會積極加強在基礎建設、創新科技、培育人才和增加土地供應等方面的投資，為香港經濟的長遠發展提供有利環境。
2019-05-30,投資1280億 新華穗港城動工,穗港智造特別合作區28日在廣州開發區啟動建設，其中，啟動項目---新華穗港城項目中的穗港澳出入境大樓將開設廣州開發區西區連接香港機場、澳門機場的水上航線，1小時20分鐘即到達香港機場。中新社報導，穗港智造特別合作區由廣州開發區與香港共同規畫，將探索與香港在營商環境和投資貿易便利化方面的先進規則進行對接。新華穗港城等35個重大項目同時動工，項目總投資額達1280億元（人民幣，下同）預計達產值或營業收入約2300億元。作為穗港智造特別合作區的啟動項目，新華穗港城由香港新華集團聯合廣州開發區、廣州高新區區屬國企知識城投資集團共同投資建設運營。該項目總投資逾100億元人民幣，將建設穗港澳出入境大樓、穗港澳遊艇自由行碼頭、穗港澳直升機客運站、穗港智造合作中心等，預計項目投入使用後營業收入達1000億元。其中，穗港澳出入境大樓將開設廣州開發區西區連接香港機場、澳門機場的水上航線，構建廣州開發區與港澳之間的「1.5小時經濟圈」。穗港智造合作中心將引入生物醫藥大健康、人工智能、電子信息、金融服務、新能源新材料等產業，以智能化系統建設國際博覽中心、國際交易中心、國際服務中心，打造穗港智造特別合作區連接國際的橋頭堡。穗港城首期建設的穗港澳出入境大樓預計將於2020年5月啟用。廣州經濟技術開發區是國務院批准設立的首批14個國家級經濟技術開發區之一。廣州開發區西區與香港有著深厚的合作淵源，此前已經引入屈臣氏、李錦記、港華燃氣等一批港資企業。目前，廣州開發區西區已發展成為廣州重要的製造業聚集區，擁有優質企業4100多家。統計數據顯示，廣州開發區西區規模以上工業企業122家，2018年工業總產值895億元。
2019-05-30,美國沙灘舉行夏日派對後 10噸垃圾遍佈海岸 網震驚：如龍捲風,當地居民拍下派對後沙灘的狀況，可見沙灘上全是膠樽、被棄置的帳蓬、浮床、衣物等等的垃圾。圖／翻攝自Melissa Noel fb自己垃圾自己帶走，這種保護環境的意識無論世界任何地方都該有。近日在美國維珍尼亞海灘Chic's舉行了一個夏日派對，吸引了數千遊客前來，不過派對之後，竟遺下逾10噸的垃圾，垃圾滿佈沙灘的相片隨即在網上瘋傳，當地居民亦投訴旅客破壞他們的生活。一年一度的夏日派對Floatopia在星期日（26日）、美國陣亡將士紀念日假期前的周末，在維珍尼亞海灘Chic's舉行，吸引大批遊客參與，人們飲酒玩樂，又坐小艇、浮床等出海。不過，派對之後造成的垃圾問題卻引來關注。當地居民梅麗莎（Melissa Noel）拍下派對後沙灘的狀況，可見沙灘上全是膠樽、被棄置的帳蓬、浮床、衣物等等的垃圾，更有大型的木板。影片令大批網友震驚，批評參加者沒有保護環境的意識，「不尊重上帝給我們美好的禮物」、「這真令人震驚！我去過Chic's海灘，很漂亮！」、「這就是為什麼人們不配擁有任何有趣的事」，當地的居民亦投訴遊客的行為，「你們不受歡迎，回到你們的垃圾堆社區，不要再來了」。居民德魯（Drew Lankford）亦向當地電視台表示，最終他們9個清潔人員花了差不多3個小時才清理了大部分垃圾，他形容遊客的破壞，「幾乎就像龍捲風來了，每個人都站起來跑去安全地方，把一切都留在那裏。」延伸閱讀：黃埔垃圾山-垃圾種類層出不窮-連馬桶都有-竟是歷史問題膠樽遍滿沙灘-台小學生堅持執垃圾3年-校方-沒有放假的心情文章授權轉載自《香港01》
2019-05-29,美匯率報告／越南列觀察名單 專家說免驚,美國財政部公布匯率報告，中國大陸等九國列入觀察名單，台灣雖未名列其中，不過，在中美貿易戰情勢仍未明朗，加上歐洲政經情勢有變數，避險資金持續湧入美元和日圓，以人民幣為首的亞幣今仍走弱。外資持續賣超台股及匯出，新台幣開盤貶破31.500元心理關卡價位，早盤觸及31.540元兌1美元，貶值5.6分，並持續在31.52元附近震盪。台經院景氣預測中心主任孫明德表示，這次美國的匯率報告名單新增兩大類，第一是把歐豬五國中的義大利和愛爾蘭納入觀察名單，第二是把東南亞的馬來西亞和越南也列入。孫明德說，新列入觀察名單國家都有經濟表現不理想，藉由匯率動作幫助自己情況，但已經被美國盯上了；不過即使如此，以台廠外移較多的越南來說，也不用太擔心，因為要被列匯率操縱名單需具備三個要件，美國頭號眼中釘中國大陸，也都沒有被列入匯率操縱國名單，越南更非美國的「當務之急」，被懲罰的可能性不高，台廠需注意越南盾對美元和新台幣的升貶，至於匯率報告名單參考即可 。匯銀主管表示，無論越南盾還是韓元，都跟新台幣一樣跟著人民幣波動，美國公布匯率報告，加上中美貿易戰持續籠罩陰霾，美元指數續升，人民幣走弱，被列入觀察名單的亞幣也跟著走弱。匯銀主管表示，從5月3日美國總統川普變臉以來，越南盾貶，越南被列入觀察名單雖沒有立即性影響，但可能會造成廠商營收下降，不過台廠到越南購地買廠房買機器設備，也會有資本利得，一來一往相互抵消，不見得完全不利。
2019-05-24,陸衛星導航產業 去年規模攀升,"去年大陸衛星導航產業規模達人民幣3,000億元。 本報系資料庫中國大陸衛星導航產業規模在2018年達到人民幣3,000億元，年增18%。中新社報導，中國衛星導航系統管理辦公室主任冉承其表示，北斗衛星導航系統（簡稱北斗系統）是中國著眼於國家安全和經濟社會發展需要，自主建設、獨立運行的全球衛星導航系統，是為全球用戶提供高精度定位、導航和授時服務的國家重要空間基礎設施。北斗系統現在已廣泛應用於交通運輸、公共安全、農林漁業、水文監測、氣象預報、通信系統、電力調度、救災減災等領域，融入國家核心基礎設施，已產生顯著經濟和社會效益。經濟日報提供截至2019年4月，大陸國內超過620萬輛營運車輛、3萬輛郵政和快遞車輛，36個城市的約8萬輛公車、3,200餘座內河導航設施、2,900餘座海上導航設施已應用北斗系統。基於北斗的農機作業監管平台已實現農機遠程管理與精準作業，服務農機設備超過5萬台，並帶來精細農業產量提高5%，農機油耗節約10%。北斗系統的定位與短報文通信功能在海上救援發揮重要作用，全大陸7萬餘艘漁船和執法船安裝北斗系統設備，累計已救助1萬餘人。在大眾應用領域，北斗的導航服務已被電子商務、移動智能終端、位置服務等廠商採用，廣泛進入中國大眾消費、共享經濟和民生領域，改變人們的生產生活方式。其中，2019年第1季在中國市場申請進網的手機就有116款具有定位功能，其中支持北斗定位的就有82款。根據計畫，中國今年還將發射6-8顆北斗三號衛星，繼續加快全球組網步伐，至2020年底全面完成北斗三號系統建設，將在更廣地域為更多民眾提供服務。"
2019-05-29,阿聯外海船隻遇襲 波頓：幾肯定幕後黑手是伊朗,美國國家安全顧問波頓（John Bolton）。 路透社美國國家安全顧問波頓（John Bolton）今天表示，本月稍早在阿拉伯聯合大公國外海發生的船舶遇襲事件，「幾乎可以確定」伊朗就是幕後黑手。法新社報導，波頓於阿拉伯聯合大公國首都阿布達比（Abu Dhabi）記者會指出，包含2艘沙烏地油輪在內的4艘船隻，「幾乎可以確定是遭到伊朗海軍水雷」攻擊。波頓並說，美國將謹慎因應伊朗及其代理人在區域的行徑。路透社報導，波頓昨天抵達阿拉伯聯合大公國，他透過推特（Twitter）發文說，他此行預定在今天針對「重要且及時的區域安全事務進行對談」。
2019-05-29,港媒稱貿易戰正使中國學生遠離美國 轉赴英加澳,美中貿易戰對峙，留學付款支付公司「易思匯」稱受到美中貿易戰影響，中國學生對美國退避三舍，其中許多人轉而選擇赴英加澳等國留學。香港南華早報28日報導，按照「易思匯」的說法，在美國政府去年對中國輸美產品加徵關稅後，希望前往美國留學的中國學生人數就開始逐漸減少，因為他們擔心或將無法獲得赴美留學簽證。易思匯是辦理中國留學缴費諮詢服務平台，對接了全球數千所海外院校和中國上百家教育機構。另外，據教育諮詢機構啟德教育發布的《2019中國學生留學意向調查報告》顯示，20.14%的受訪者將英國列為其首選留學目的地，明顯高於選擇美國的比例(17.05%)。其他熱門選項還包括加澳等英語國家以及德法日韓等。數據顯示，如今中國留學生在美國的110萬國際學生中的占比高達三分之ㄧ，但這種狀況正在發生變化。報導稱，一位學生家長說「貿易戰不但正使中國學生更難以申請美國大學，而且畢業後也更難以在美國尤其是在高科技行業找到工作」。報導指出，從去年夏天起，在美國攻讀機器人技術、航空、工程和高科技製造等專業的中國留學生就開始面臨更嚴格的簽證控制，一些有關無法獲得返美簽證的傳聞正在中國留學生之間流傳蔓延。其中一些人甚至因擔心不再被允許返回美國繼續留學而不願返回中國探親，至少已有100名中國留學生遭遇赴美簽證被推遲等麻煩。中美貿易戰對峙升高，中國學生對美國退避三舍，其中許多人轉而選擇赴英加澳等國留學。（路透）
2019-04-15,全球僅剩3隻 稀有斑鱉快絕種,中國唯一一隻雌性班鱉，在人工授精後死亡。（取材自微博）中國蘇州動物園飼養的雌斑鱉13日死亡後，目前這個稀有物種全球僅存3隻，距離絕種大限可說近在咫尺。中國「蘇州日報」和英國廣播公司（BBC）報導，死在蘇州動物園的斑鱉據信超過90歲。報導說，雌鱉是在園方施予最後一搏的人工授精失敗後死亡，注入雌鱉體內的精子是來自逾百歲的雄鱉。報導指出，園方多年來嘗試兩鱉交配與自然繁殖卻屢屢失敗，雌鱉的屍體將解剖化驗，確認死因。根據動物保育團體表示，除了蘇州動物園僅存的雄鱉，越南還有已知的兩隻僅存性別不詳斑鱉。斑鱉是當今世界上最大的淡水龜，可長至100公分長並可重達100公斤，長江與中國其他的水域是斑鱉主要棲息地。
